,id,gender,generation,location,organization,geofocus,qtype,question_grouping,wording,question_id,value,labels
137,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
138,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
139,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,0,no Women's political and civil society participation
140,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
141,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
142,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,1,Girls and women in conflict/post-conflict situations
143,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
144,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
145,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
146,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
147,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,1,Very relevant
148,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,4,Not at all relevant
149,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,4,Not at all relevant
150,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-ho within government related to gender data,q11@d,4,Not at all relevant
151,8,Female,30-49,North America and Europe,NGO - girls/women's rights ARE sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,2,Fairly relevant
152,9,Female,30-49,No answer (International),NGO - girls/women's rights ARE sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,0,no Sexual and reproductive health and rights
153,9,Female,30-49,No answer (International),NGO - girls/women's rights ARE sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
154,9,Female,30-49,No answer (International),NGO - girls/women's rights ARE sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
155,9,Female,30-49,No answer (International),NGO - girls/women's rights ARE sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,1,Equitable and quality education at all levels
156,9,Female,30-49,No answer (International),NGO - girls/women's rights ARE sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
157,9,Female,30-49,No answer (International),NGO - girls/women's rights ARE sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,1,"Women and work, unpaid care, pay gap"
